Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Dropout,DropoutRiskScore,DropoutRiskCategory
1,1,2,9500,1,1,138.0,1,19,1,5,5,128.0,1,0,0,1,0,0,19,0,0,7,7,7,14.20857142857143,0,0,8,9,8,15.127777777777778,0,11.1,0.6,2.02,Graduate,0,0.07175047924005995,Low
1,1,5,9500,1,1,118.0,1,3,1,5,10,113.5,1,0,0,1,0,0,20,0,0,7,7,7,14.30714285714286,0,0,8,8,8,15.0125,0,12.4,0.5,1.79,Graduate,0,0.04146703321920843,Low
2,39,1,9147,1,1,120.0,1,37,37,5,5,124.6,0,0,0,1,0,0,36,0,0,5,8,3,11.0,0,0,5,12,4,13.375,0,10.8,1.4,1.74,Enrolled,0,0.37628363780630153,Medium
1,39,1,9853,1,19,133.1,1,19,4,9,4,116.0,1,0,0,1,0,0,29,0,0,7,14,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,1,0.9891972717861328,High
1,17,3,9238,1,1,141.0,1,3,3,2,2,124.9,1,0,0,1,0,0,19,0,0,6,10,6,12.0,0,0,6,12,4,11.0,0,12.7,3.7,-1.7,Graduate,0,0.2074305445715753,Low
5,39,1,9147,1,1,180.0,1,1,1,4,8,140.5,0,0,1,0,0,0,24,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,Dropout,1,0.9627073805465818,High
5,39,1,9003,1,1,180.0,1,1,1,4,8,179.6,0,0,1,0,0,0,27,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,Dropout,1,0.9148814519814187,High
1,17,1,9773,1,1,115.0,1,37,37,9,8,116.1,1,0,0,1,0,1,18,0,0,6,7,6,13.857142857142858,0,0,6,7,6,14.285714285714286,0,13.9,-0.3,0.79,Graduate,0,0.045340878185525874,Low
1,17,2,171,1,1,142.0,1,3,1,2,6,139.4,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Graduate,0,0.1499581503440199,Low
1,17,4,9556,1,1,135.0,1,38,37,3,7,129.0,1,0,0,1,0,0,21,0,0,7,0,0,0.0,0,0,7,0,0,0.0,0,12.7,3.7,-1.7,Dropout,1,0.9956740048004142,High
2,39,1,9670,1,1,150.0,1,37,19,9,4,135.6,0,0,0,1,0,1,43,0,0,6,8,5,11.0,0,0,6,9,5,13.0,0,12.4,0.5,1.79,Graduate,0,0.1895788197468363,Low
1,43,1,9147,1,1,153.0,1,1,19,9,10,147.8,0,0,0,1,0,1,18,0,0,5,9,5,13.2,0,0,5,13,5,14.4,5,16.2,0.3,-0.92,Graduate,0,0.08484314779286382,Low
1,18,1,9085,1,1,153.0,1,37,37,9,9,138.0,1,0,0,1,0,1,21,0,0,6,7,6,13.5,0,0,6,6,3,15.333333333333334,0,8.9,1.4,3.51,Dropout,1,0.5932647576707901,Medium
1,7,1,9147,1,3,150.0,1,6,27,1,7,150.0,0,0,0,1,0,0,26,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.9898238317590055,High
1,1,6,9500,1,1,144.0,1,1,19,9,4,130.8,1,0,0,1,0,1,19,0,0,8,8,7,14.214285714285714,0,0,8,8,7,14.214285714285714,0,12.7,3.7,-1.7,Graduate,0,0.030856608844303312,Low
1,1,1,9085,1,1,130.0,1,37,11,90,90,122.6,0,0,0,1,0,0,18,0,0,5,5,5,13.0,0,0,5,5,5,12.4,0,7.6,2.6,0.32,Graduate,0,0.027817467678145295,Low
1,1,1,9773,1,1,125.0,1,3,2,2,1,119.1,1,0,0,1,0,0,22,0,0,6,13,2,12.0,0,0,6,14,1,10.0,0,9.4,-0.8,-3.12,Dropout,1,0.9098466093228988,High
1,39,1,9500,1,19,133.1,1,1,19,4,10,111.8,1,0,0,1,0,0,27,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,Dropout,1,0.9873852609502811,High
1,1,3,9147,1,1,133.0,1,38,19,9,10,125.0,1,0,0,1,0,0,18,0,0,5,6,5,12.8,1,0,5,6,5,12.6,0,9.4,-0.8,-3.12,Graduate,0,0.06454595324723969,Low
1,17,1,9085,1,1,140.0,1,37,38,7,9,129.9,0,0,0,1,0,0,19,0,0,5,11,4,13.6,2,0,5,9,4,12.2,0,9.4,-0.8,-3.12,Graduate,0,0.16488888468470508,Low
1,17,4,9500,1,1,133.0,1,19,19,3,10,131.1,1,0,0,1,0,0,18,0,0,7,7,7,13.971428571428572,0,0,8,8,8,15.75,0,13.9,-0.3,0.79,Graduate,0,0.12565770162758957,Low
1,1,1,9085,1,1,154.0,1,38,37,4,4,141.4,0,0,0,1,0,1,19,0,0,6,8,6,15.0,0,0,6,9,6,14.857142857142858,0,11.1,0.6,2.02,Graduate,0,0.07857649732897463,Low
1,39,1,9085,1,1,133.1,1,37,37,9,9,120.0,0,0,0,0,0,0,32,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,1,0.9980731724411955,High
1,42,1,9500,1,1,168.0,1,37,1,9,4,133.4,1,0,0,1,0,0,23,0,20,26,27,26,15.07777777777778,0,14,17,17,17,15.023529411764704,0,15.5,2.8,-4.06,Graduate,0,0.06330196491505849,Low
1,17,3,9500,1,1,132.0,1,37,37,4,3,127.3,1,0,0,1,0,0,20,0,0,7,7,6,13.383333333333333,0,0,7,7,6,13.383333333333333,0,7.6,2.6,0.32,Graduate,0,0.05255120450745992,Low
1,1,1,171,1,1,133.1,1,19,38,5,5,131.8,1,0,1,1,0,0,20,0,6,12,12,12,13.25,0,4,11,16,10,13.090909090909092,0,8.9,1.4,3.51,Graduate,0,0.04702248248436579,Low
1,17,1,9238,1,1,120.0,1,19,19,4,5,114.8,1,0,1,0,0,0,19,0,0,6,10,5,11.714285714285714,0,0,6,13,2,10.666666666666666,0,16.2,0.3,-0.92,Dropout,1,0.8714060935159771,High
1,1,3,9500,1,1,150.0,1,19,19,5,5,132.8,1,0,0,1,0,1,18,0,0,8,8,8,13.01125,0,0,8,8,8,13.01125,0,9.4,-0.8,-3.12,Graduate,0,0.03075289743244985,Low
1,44,1,9003,1,39,140.0,1,19,19,9,4,140.0,0,0,0,1,0,0,21,0,0,6,12,3,10.666666666666666,2,0,6,12,4,12.0,0,15.5,2.8,-4.06,Dropout,1,0.6678712691777297,High
1,1,1,9500,1,1,103.0,1,1,19,9,9,108.3,0,0,0,1,0,1,20,0,0,7,14,0,0.0,0,0,7,15,0,0.0,0,11.1,0.6,2.02,Enrolled,0,0.3661339065090632,Medium
1,44,1,9085,1,39,150.0,1,3,19,2,4,150.0,1,0,0,1,0,0,22,0,1,6,9,6,13.0,0,1,6,18,3,12.666666666666666,0,12.4,0.5,1.79,Graduate,0,0.17942905490419414,Low
1,44,1,9991,0,39,160.0,1,37,37,9,9,160.0,0,0,0,1,0,0,26,0,0,5,5,5,12.0,0,0,5,7,5,11.4,0,12.7,3.7,-1.7,Graduate,0,0.07735978091508484,Low
1,1,1,9070,1,1,131.0,1,37,37,3,3,131.7,1,0,0,1,0,0,20,0,0,6,6,6,12.166666666666666,0,0,6,7,5,13.8,0,12.7,3.7,-1.7,Graduate,0,0.08728562073848317,Low
1,1,1,9500,1,1,114.0,1,19,38,5,3,112.6,1,0,0,1,0,0,19,0,0,7,10,6,11.85,0,0,8,10,7,13.65,0,16.2,0.3,-0.92,Graduate,0,0.0658057742060258,Low
1,39,1,9991,0,1,120.0,1,37,37,9,9,111.1,0,0,0,1,0,0,31,0,0,5,8,4,11.0,0,0,5,6,5,11.2,0,7.6,2.6,0.32,Graduate,0,0.1355868563505698,Low
1,43,3,9500,1,1,140.0,1,1,19,9,7,127.5,1,0,1,1,0,1,20,0,0,7,9,7,12.327777777777778,0,0,8,10,8,11.736,0,15.5,2.8,-4.06,Graduate,0,0.13287238296717802,Low
1,43,1,9085,1,1,130.0,1,19,38,7,7,120.2,1,0,0,1,0,0,20,0,0,5,9,4,12.0,0,0,5,10,5,13.428571428571429,1,10.8,1.4,1.74,Graduate,0,0.12122689731775609,Low
1,17,4,9500,1,1,121.0,1,37,37,5,5,118.9,1,0,0,1,0,0,21,0,0,7,7,7,14.428571428571429,0,0,8,9,8,14.511111111111113,0,16.2,0.3,-0.92,Graduate,0,0.07390923222710004,Low
1,1,4,9500,1,1,130.0,1,19,19,9,7,119.9,1,0,0,1,0,0,18,0,0,7,7,7,13.78,0,0,8,8,8,12.6125,0,12.4,0.5,1.79,Graduate,0,0.036467544939935426,Low
1,17,2,9500,1,1,141.0,1,37,1,9,4,127.3,1,0,0,1,0,1,19,0,0,7,7,6,13.8,0,0,7,7,6,13.8,0,7.6,2.6,0.32,Graduate,0,0.028640944413007886,Low
1,1,1,9853,1,1,131.0,1,19,19,3,7,127.9,1,0,0,1,0,1,18,0,0,7,7,7,14.857142857142858,0,0,7,7,7,15.142857142857142,0,13.9,-0.3,0.79,Graduate,0,0.06007159041921631,Low
4,39,1,9773,1,38,133.1,1,19,19,7,9,133.0,0,0,0,1,0,0,40,0,0,6,8,5,13.0,0,0,6,7,5,12.6,0,16.2,0.3,-0.92,Enrolled,0,0.12889414675082064,Low
1,17,6,9238,1,1,117.0,1,1,38,4,7,114.6,0,0,0,1,0,1,18,0,0,6,7,6,12.142857142857142,0,0,6,6,6,13.333333333333334,0,13.9,-0.3,0.79,Graduate,0,0.05467370708196639,Low
1,1,2,9085,1,1,151.0,1,40,4,2,2,144.5,1,0,0,1,0,0,18,0,0,6,7,6,15.666666666666666,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,Graduate,0,0.14049007059625826,Low
1,17,1,9500,1,1,131.0,1,1,19,4,3,125.4,1,0,0,1,0,0,19,0,0,7,13,5,12.5,0,0,8,14,7,12.166666666666666,0,15.5,2.8,-4.06,Graduate,0,0.09804214756726616,Low
1,17,1,9238,1,1,145.0,1,38,38,9,7,145.0,0,0,0,1,0,1,19,0,0,6,7,6,12.833333333333334,0,0,6,6,6,13.166666666666666,0,12.4,0.5,1.79,Graduate,0,0.029675999706192915,Low
1,39,1,9003,1,1,135.0,1,38,38,9,6,138.1,0,0,1,0,0,0,28,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,Dropout,1,0.9392978489293284,High
1,17,1,9070,1,1,119.0,1,37,38,9,8,124.6,1,0,0,1,0,0,20,0,0,6,6,6,12.5,0,0,6,6,6,12.666666666666666,0,7.6,2.6,0.32,Graduate,0,0.027699287078492514,Low
1,1,2,9773,1,1,122.0,1,37,37,9,9,130.8,1,0,0,1,0,0,18,0,0,6,14,4,11.25,0,0,6,9,5,13.0,0,9.4,-0.8,-3.12,Graduate,0,0.15498755597253552,Low
1,1,2,9500,1,1,155.0,1,1,1,4,3,140.5,1,0,0,1,0,0,18,0,0,7,7,6,15.25,0,0,7,7,6,15.25,0,7.6,2.6,0.32,Graduate,0,0.055793757100183944,Low
1,1,1,9085,1,1,123.0,1,19,37,9,9,124.1,1,0,0,1,0,1,20,0,0,5,13,5,14.0,2,0,5,10,3,12.0,1,9.4,-0.8,-3.12,Graduate,0,0.10864507184658637,Low
1,43,1,9238,1,1,130.0,1,38,19,9,4,118.4,0,0,1,1,0,0,28,0,15,16,16,13,12.076923076923077,0,13,13,13,11,12.090909090909092,0,16.2,0.3,-0.92,Graduate,0,0.13059124115145787,Low
1,15,1,9853,1,1,133.1,41,43,1,153,135,128.2,0,0,0,1,0,0,23,1,11,16,17,16,14.625,0,6,10,12,9,14.88888888888889,0,8.9,1.4,3.51,Graduate,0,0.1258484893384667,Low
1,1,1,9853,1,1,114.0,1,19,37,5,5,109.5,1,0,0,1,0,0,19,0,0,7,10,4,10.5,0,0,7,7,2,10.5,0,16.2,0.3,-0.92,Dropout,1,0.8697076827377586,High
1,17,1,9238,1,1,137.0,1,38,19,152,171,131.1,1,0,0,1,0,1,18,0,0,6,8,6,12.833333333333334,0,0,6,6,6,12.166666666666666,0,8.9,1.4,3.51,Graduate,0,0.04260190016843206,Low
1,1,3,9773,1,1,161.0,22,37,37,9,9,137.9,0,0,1,0,0,1,20,1,0,6,6,6,12.5,0,0,6,7,5,11.8,0,10.8,1.4,1.74,Graduate,0,0.21265186354811838,Low
1,1,1,171,1,1,133.1,1,3,1,2,4,128.2,1,0,0,1,0,0,20,0,5,12,13,12,11.23076923076923,0,3,11,18,9,12.77777777777778,0,11.1,0.6,2.02,Graduate,0,0.14330718982490864,Low
2,39,1,9991,0,1,133.1,1,37,37,9,9,126.5,0,0,0,1,0,0,27,0,0,5,5,2,10.5,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1,0.9727452713186411,High
1,1,1,9853,1,1,128.0,1,1,1,9,9,120.0,1,0,0,1,0,0,18,0,0,6,11,3,12.0,0,0,6,13,2,12.0,0,12.7,3.7,-1.7,Dropout,1,0.6105395754580042,High
4,39,2,9556,1,19,133.1,1,19,19,4,6,123.0,0,0,0,1,0,1,37,0,0,7,10,7,10.985714285714286,0,0,8,11,8,12.3,0,10.8,1.4,1.74,Graduate,0,0.08390644640407384,Low
4,7,1,9500,1,40,130.0,1,19,19,4,6,130.0,0,0,0,0,0,0,42,0,2,7,10,5,12.62,0,3,7,11,3,14.166666666666666,0,12.4,0.5,1.79,Dropout,1,0.8647867257731499,High
1,17,6,9500,1,1,147.0,1,1,38,4,8,141.1,1,0,0,1,0,0,20,0,0,7,9,6,13.0,0,0,8,8,8,14.2125,0,13.9,-0.3,0.79,Dropout,1,0.10754677531387974,Low
2,39,1,9119,1,1,140.0,1,34,34,9,9,140.0,0,0,0,0,1,0,34,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,1,0.9854471810991408,High
1,42,1,9119,1,1,140.0,1,3,3,3,2,133.6,1,0,0,1,1,0,22,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,1,0.9784555305841637,High
2,39,2,9254,1,19,133.1,1,19,19,9,5,123.5,0,0,0,1,1,0,39,0,0,6,6,6,13.5,0,0,6,6,6,13.333333333333334,0,12.4,0.5,1.79,Graduate,0,0.05128732199808468,Low
1,1,1,9500,1,1,141.0,1,37,37,9,9,136.3,1,0,0,1,1,1,18,0,0,7,7,6,13.516666666666666,0,0,7,7,6,13.516666666666666,0,7.6,2.6,0.32,Graduate,0,0.020589130958654566,Low
1,1,2,9070,1,1,128.0,1,37,37,9,9,123.5,1,0,0,1,1,1,21,0,0,6,6,6,13.166666666666666,0,0,6,8,6,13.285714285714286,0,8.9,1.4,3.51,Graduate,0,0.019152735020348814,Low
2,39,1,9085,1,1,150.0,1,37,37,90,10,112.0,0,0,0,1,1,0,34,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,1,0.9916827841295971,High
1,44,1,9003,1,39,160.0,1,37,37,9,9,160.0,0,0,0,1,1,1,22,0,0,6,8,6,13.125,0,0,6,10,6,13.0,0,16.2,0.3,-0.92,Graduate,0,0.03155537240411332,Low
1,39,1,9003,1,1,133.1,1,1,37,4,7,110.0,0,0,0,1,1,0,31,0,0,6,15,3,14.4,0,0,6,20,0,0.0,0,16.2,0.3,-0.92,Dropout,1,0.943651782612557,High
1,18,3,9853,1,1,128.0,1,38,37,5,9,116.8,1,0,0,0,1,0,19,0,0,6,10,4,12.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout,1,0.9834311717888417,High
1,17,5,9254,1,1,114.0,1,38,1,5,9,109.5,0,0,0,1,1,0,19,0,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout,1,0.9582499688570191,High
1,39,1,9556,1,19,133.1,1,37,37,9,10,100.0,0,0,0,1,1,0,31,0,0,7,7,0,0.0,0,0,7,7,0,0.0,0,15.5,2.8,-4.06,Dropout,1,0.9763534049681588,High
1,5,1,9147,1,1,126.0,1,19,38,5,6,117.3,1,0,0,1,0,0,19,0,0,5,15,3,10.8,0,0,5,6,3,10.5,0,13.9,-0.3,0.79,Enrolled,0,0.22105894785984267,Low
2,39,2,9670,1,1,133.1,41,37,19,9,9,130.0,0,0,0,1,0,0,30,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.9746557085734143,High
1,51,1,9500,1,1,129.0,1,37,38,3,3,137.8,1,0,0,1,0,1,20,0,2,7,7,7,16.13142857142857,0,0,8,9,8,15.52222222222222,0,11.1,0.6,2.02,Graduate,0,0.08487225104064823,Low
1,17,1,9500,1,1,140.0,1,19,38,7,7,136.5,1,0,0,1,0,1,18,0,0,7,7,7,14.838571428571427,0,0,8,9,8,14.8,0,12.4,0.5,1.79,Graduate,0,0.036667901440691,Low
4,39,1,9991,0,1,133.1,1,37,37,5,5,138.7,0,0,0,1,0,0,31,0,0,5,7,3,10.333333333333334,0,0,5,6,3,12.0,0,10.8,1.4,1.74,Dropout,1,0.7974380738455454,High
1,17,1,9254,1,1,134.0,1,19,1,9,4,124.9,1,0,0,1,0,0,19,0,0,6,11,3,12.0,0,0,6,11,4,11.25,0,7.6,2.6,0.32,Dropout,1,0.6956596883480184,High
4,39,1,8014,0,1,133.1,1,37,37,9,7,140.0,0,0,0,1,0,1,43,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout,1,0.8833216010929754,High
1,17,2,9254,1,1,132.0,1,38,38,9,8,122.6,1,0,0,1,0,1,20,0,0,6,6,6,13.166666666666666,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,Graduate,0,0.03136367687131991,Low
1,1,2,9500,1,1,131.0,1,1,1,5,9,129.5,1,0,0,1,0,1,19,0,0,8,8,8,13.9475,0,0,8,8,8,13.9475,0,9.4,-0.8,-3.12,Graduate,0,0.03507810671089259,Low
1,1,1,9670,1,1,133.1,1,3,1,1,7,155.0,0,0,0,1,0,0,22,0,0,5,6,3,11.333333333333334,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.7687849501344713,High
1,1,1,8014,0,1,133.1,1,3,1,1,7,100.0,0,0,0,1,0,0,26,0,2,8,11,7,12.75,0,2,7,7,7,12.285714285714286,0,16.2,0.3,-0.92,Graduate,0,0.12220529912514043,Low
1,18,1,9147,1,1,160.0,1,19,19,5,8,137.6,1,0,0,1,0,1,19,0,0,5,6,5,12.6,0,0,5,8,5,11.25,0,10.8,1.4,1.74,Graduate,0,0.05201582420564368,Low
1,7,1,9500,1,3,120.0,1,19,3,4,2,120.0,1,0,0,1,0,0,29,0,0,8,8,6,12.25,1,0,8,8,6,12.25,1,12.7,3.7,-1.7,Dropout,1,0.2623556061882096,Low
1,15,1,9556,1,1,114.0,26,3,19,122,144,114.0,0,0,0,1,0,0,20,1,0,7,14,0,0.0,6,0,7,12,2,11.666666666666666,0,8.9,1.4,3.51,Enrolled,0,0.21246592209200665,Low
4,1,1,9991,0,1,140.0,1,37,37,9,7,139.0,0,0,0,1,0,1,38,0,0,5,8,5,11.0,0,0,5,7,5,11.4,0,9.4,-0.8,-3.12,Enrolled,0,0.061683655734231665,Low
1,39,1,9003,1,1,100.0,1,37,37,9,5,110.0,0,0,0,1,0,0,41,0,8,12,17,12,11.833333333333334,0,3,12,22,9,12.7,0,15.5,2.8,-4.06,Graduate,0,0.08800805504615444,Low
1,1,6,9500,1,1,139.0,1,19,38,4,9,128.5,1,0,0,1,0,0,19,0,0,8,10,6,13.066666666666668,0,0,8,10,6,13.066666666666668,0,12.7,3.7,-1.7,Dropout,1,0.08569098996476862,Low
1,1,1,9070,1,1,136.0,1,1,38,4,5,132.2,0,0,1,1,0,0,19,0,0,6,6,6,13.833333333333334,0,0,6,8,6,13.875,0,10.8,1.4,1.74,Graduate,0,0.05980754255997092,Low
4,7,1,9500,1,3,130.0,1,3,19,2,3,130.0,0,0,0,1,0,0,43,0,0,7,7,3,13.833333333333334,1,0,7,7,0,0.0,0,16.2,0.3,-0.92,Dropout,1,0.9666693727632636,High
1,17,1,9130,1,1,145.0,1,38,37,9,7,129.3,1,0,0,1,0,0,19,0,0,5,5,5,11.8,0,0,5,5,5,13.2,0,10.8,1.4,1.74,Graduate,0,0.04700593700071939,Low
1,1,1,171,1,1,133.1,1,19,38,9,8,128.2,1,0,0,1,1,1,19,0,6,12,12,12,13.333333333333334,0,4,11,15,10,12.818181818181818,0,8.9,1.4,3.51,Enrolled,0,0.025998265825404935,Low
1,1,6,9500,1,1,146.0,1,2,19,3,9,130.3,1,0,0,1,1,0,18,0,0,8,8,8,13.74625,0,0,8,8,8,13.74625,0,9.4,-0.8,-3.12,Graduate,0,0.07932495312453265,Low
1,1,1,171,1,1,159.0,1,3,3,2,2,162.5,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,1,0.6928282059046579,High
2,39,1,8014,0,19,133.1,1,34,34,0,0,130.0,0,0,0,1,1,0,38,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,1,0.9819523789327312,High
2,7,1,9130,1,2,110.0,1,19,19,4,8,110.0,1,0,0,1,1,0,37,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,1,0.9917071555236985,High
1,39,1,9670,1,1,120.0,1,1,19,4,10,142.3,1,0,0,1,0,1,26,0,0,6,6,6,13.333333333333334,0,0,6,10,5,14.5,0,10.8,1.4,1.74,Graduate,0,0.09604648022519416,Low
1,17,1,9238,1,1,130.0,1,37,37,9,9,122.0,1,0,0,1,0,1,21,0,0,6,8,1,10.0,0,0,6,13,5,11.4,0,12.7,3.7,-1.7,Enrolled,0,0.11691796895695837,Low
1,1,3,9085,1,1,158.0,1,1,19,9,9,153.6,1,0,0,1,0,1,18,0,0,6,7,6,15.666666666666666,0,0,6,8,6,15.285714285714286,0,8.9,1.4,3.51,Graduate,0,0.08268346990511151,Low
1,1,1,9853,1,1,122.0,1,3,19,2,3,112.9,0,0,0,1,0,0,18,0,0,7,9,7,11.857142857142858,0,0,7,7,7,11.857142857142858,0,16.2,0.3,-0.92,Graduate,0,0.06105895889380103,Low
1,1,1,9085,1,1,140.0,1,3,1,2,4,124.1,0,0,0,1,0,0,18,0,0,5,12,5,14.5,2,0,5,5,5,13.6,0,9.4,-0.8,-3.12,Graduate,0,0.06510966470279127,Low
1,17,1,9238,1,1,136.0,1,38,1,9,4,129.7,0,0,0,1,0,0,19,0,0,6,6,6,12.166666666666666,0,0,6,7,6,13.714285714285714,0,15.5,2.8,-4.06,Graduate,0,0.048767598791152694,Low
1,1,1,9773,1,1,111.0,1,19,19,9,9,110.0,1,0,0,1,0,0,18,0,0,6,6,5,12.6,0,0,6,8,6,12.0,0,11.1,0.6,2.02,Graduate,0,0.06838540783531176,Low
1,17,2,9500,1,1,145.0,1,2,38,3,8,136.3,1,0,0,1,0,0,18,0,0,8,12,7,12.285714285714286,0,0,8,12,7,12.285714285714286,0,12.7,3.7,-1.7,Enrolled,0,0.05637907057281294,Low
1,17,1,9238,1,1,133.1,1,38,38,191,193,146.0,0,0,1,1,0,1,19,0,0,6,6,6,12.666666666666666,0,0,6,7,6,13.0,0,8.9,1.4,3.51,Graduate,0,0.034536295775407656,Low
1,1,1,9500,1,1,140.0,1,19,38,7,8,129.9,0,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,16.2,0.3,-0.92,Dropout,1,0.9838419660900742,High
1,1,1,9254,1,1,140.0,1,19,1,9,8,140.9,1,0,0,1,0,1,18,0,0,6,7,6,12.857142857142858,0,0,6,10,4,13.0,0,12.7,3.7,-1.7,Graduate,0,0.09895523638758653,Low
2,1,1,9500,1,1,156.0,1,1,1,9,10,135.5,0,0,0,1,0,0,18,0,0,8,8,7,13.9,0,0,8,8,7,13.9,0,12.7,3.7,-1.7,Graduate,0,0.04142636607991239,Low
1,1,1,9500,1,1,132.0,1,38,37,9,7,122.0,1,0,0,1,0,1,20,0,0,8,8,7,13.817142857142857,0,0,8,8,7,13.817142857142857,0,10.8,1.4,1.74,Graduate,0,0.01428073999039419,Low
1,53,1,9556,1,42,140.0,1,1,19,4,5,140.0,0,0,0,1,0,1,22,0,1,7,10,6,13.314285714285717,0,2,8,10,7,12.875,0,8.9,1.4,3.51,Graduate,0,0.06980622159228617,Low
1,1,1,9130,1,1,164.0,1,34,1,0,0,163.0,0,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout,1,0.9633482702130972,High
1,17,4,9254,1,1,113.0,1,38,19,7,7,107.4,1,0,0,1,0,1,19,0,0,6,6,6,12.166666666666666,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,Graduate,0,0.031943308697337705,Low
1,1,1,9254,1,1,122.0,1,37,37,9,9,114.3,1,0,0,0,0,1,20,0,0,6,12,4,11.25,0,0,6,12,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,1,0.8152334397206189,High
1,43,1,9070,1,1,150.0,1,2,3,3,2,140.8,0,0,0,1,0,0,19,0,1,6,6,5,12.4,0,0,6,8,6,12.75,0,10.8,1.4,1.74,Enrolled,0,0.05841872558349625,Low
1,1,2,9773,1,1,135.0,1,37,37,5,5,126.3,1,1,0,1,0,1,20,0,0,6,6,6,14.666666666666666,0,0,6,7,6,14.571428571428571,0,8.9,1.4,3.51,Graduate,0,0.09439355644335544,Low
1,39,1,9085,1,1,133.1,1,3,19,2,9,110.0,0,0,0,1,0,0,28,0,0,6,15,4,12.0,0,0,6,14,4,12.0,0,11.1,0.6,2.02,Dropout,1,0.6848302807950694,High
1,1,2,9085,1,1,122.0,1,1,1,193,101,126.2,0,0,0,1,0,0,19,0,0,6,8,6,14.0,0,0,6,18,3,12.666666666666666,0,12.4,0.5,1.79,Graduate,0,0.11103883466005658,Low
1,42,1,9003,1,39,140.0,1,19,1,5,5,140.0,0,0,0,1,0,0,22,0,0,6,10,6,12.571428571428571,0,0,6,12,4,13.666666666666666,0,15.5,2.8,-4.06,Enrolled,0,0.13892209227284313,Low
1,1,1,9085,1,1,138.0,1,1,3,9,1,123.0,1,0,0,1,0,0,19,0,1,6,14,6,15.538461538461538,0,0,6,9,6,12.625,0,15.5,2.8,-4.06,Graduate,0,0.05285861616849734,Low
1,1,3,9773,1,1,130.0,1,19,19,5,5,157.0,1,0,0,0,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,1,0.9860924619545528,High
1,5,1,9130,1,1,157.0,1,5,43,2,2,149.7,1,0,0,1,0,0,18,0,0,6,6,6,15.0,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,Graduate,0,0.1613759814180551,Low
1,43,1,9130,1,1,140.0,1,2,1,2,3,140.0,1,0,0,1,0,0,22,0,0,5,11,4,12.25,0,0,5,9,5,13.285714285714286,0,12.7,3.7,-1.7,Graduate,0,0.1755249584244111,Low
